Function,Total Number,N,Execution Time
EC2,4500,550,0.350406
EC2,4500,560,0.329943
EC2,4500,570,0.445857
EC2,4500,580,0.379897
EC2,4500,590,0.433934
EC2,4500,600,0.374174
EC2,4500,610,0.422222
EC2,4500,620,0.400466
EC2,4500,630,0.440271
EC2,4500,640,0.450149
EC2,4500,650,0.495468
EC2,4500,660,0.434788
EC2,4500,670,0.450644
EC2,4500,680,0.450558
EC2,4500,690,0.488989
EC2,4500,700,0.512973
EC2,4500,710,0.491028
EC2,4500,720,0.475857
EC2,4500,730,0.543115
EC2,4500,740,0.519487
EC2,4500,750,0.528668
EC2,4500,760,0.577616
EC2,4500,770,0.586994
EC2,4500,780,0.521658
EC2,4500,790,0.520505
EC2,4500,800,0.584915
EC2,4500,810,0.619987
EC2,4500,820,0.582081
EC2,4500,830,0.557851
EC2,4500,840,0.668425
EC2,4500,850,0.610521
EC2,4500,860,0.633764
EC2,4500,870,0.622564
EC2,4500,880,0.677831
EC2,4500,890,0.652878
EC2,4500,900,0.623915
EC2,4500,910,0.743488
EC2,4500,920,0.764564
EC2,4500,930,0.711673
EC2,4500,940,0.744618
EC2,4500,950,0.750746
EC2,4500,960,0.765104
EC2,4500,970,0.753570
EC2,4500,980,0.734643
EC2,4500,990,0.765115
Main,4500,10,0.053326
Main,4500,20,0.050775
Main,4500,30,0.055347
Main,4500,40,0.065166
Main,4500,50,0.077134
Main,4500,60,0.081161
Main,4500,70,0.080688
Main,4500,80,0.084836
Main,4500,90,0.055666
Main,4500,100,0.082535
Main,4500,110,0.064160
Main,4500,120,0.058849
Main,4500,130,0.084806
Main,4500,140,0.070078
Main,4500,150,0.061132
Main,4500,160,0.061126
Main,4500,170,0.080195
Main,4500,180,0.097815
Main,4500,190,0.097387
Main,4500,200,0.068416
Main,4500,210,0.097889
Main,4500,220,0.053300
Main,4500,230,0.094492
Main,4500,240,0.088641
Main,4500,250,0.051719
Main,4500,260,0.061187
Main,4500,270,0.050166
Main,4500,280,0.085903
Main,4500,290,0.072817
Main,4500,300,0.069506
Main,4500,310,0.055307
Main,4500,320,0.095084
Main,4500,330,0.065961
Main,4500,340,0.089041
Main,4500,350,0.059167
Main,4500,360,0.075813
Main,4500,370,0.101196
Main,4500,380,0.075563
Main,4500,390,0.077314
Main,4500,400,0.083266
Main,4500,410,0.081336
Main,4500,420,0.104789
Main,4500,430,0.073019
Main,4500,440,0.067036
Main,4500,450,0.055266
Main,4500,460,0.060715
Main,4500,470,0.060452
Main,4500,480,0.086687
Main,4500,490,0.095123
Main,4500,500,0.063367
Main,4500,510,0.079364
Main,4500,520,0.092966
Main,4500,530,0.058316
Main,4500,540,0.082513
Main,4500,550,0.085857
Main,4500,560,0.061008
Main,4500,570,0.081830
Main,4500,580,0.055276
Main,4500,590,0.093712
Main,4500,600,0.067430
Main,4500,610,0.101967
Main,4500,620,0.053617
Main,4500,630,0.063547
Main,4500,640,0.084996
Main,4500,650,0.066511
Main,4500,660,0.095063
Main,4500,670,0.059912
Main,4500,680,0.058614
Main,4500,690,0.095322
Main,4500,700,0.052229
Main,4500,710,0.092166
Main,4500,720,0.073621
Main,4500,730,0.058204
Main,4500,740,0.075163
Main,4500,750,0.099183
Main,4500,760,0.068469
Main,4500,770,0.097438
Main,4500,780,0.068461
Main,4500,790,0.061816
Main,4500,800,0.063738
Main,4500,810,0.060029
Main,4500,820,0.069252
Main,4500,830,0.062430
Main,4500,840,0.058145
Main,4500,850,0.085358
Main,4500,860,0.087542
Main,4500,870,0.081041
Main,4500,880,0.060253
Main,4500,890,0.074966
Main,4500,900,0.095004
Main,4500,910,0.094209
Main,4500,920,0.091655
Main,4500,930,0.110254
Main,4500,940,0.059382
Main,4500,950,0.054652
Main,4500,960,0.100535
Main,4500,970,0.081199
Main,4500,980,0.048214
Main,4500,990,0.071336
EC2,4600,10,0.029668
EC2,4600,20,0.021790
EC2,4600,30,0.028203
EC2,4600,40,0.025754
EC2,4600,50,0.037327
EC2,4600,60,0.034751
EC2,4600,70,0.064983
EC2,4600,80,0.041023
EC2,4600,90,0.062312
EC2,4600,100,0.102400
EC2,4600,110,0.096961
EC2,4600,120,0.058343
EC2,4600,130,0.076029
EC2,4600,140,0.079040
EC2,4600,150,0.075521
EC2,4600,160,0.106771
EC2,4600,170,0.085437
EC2,4600,180,0.094628
EC2,4600,190,0.100416
EC2,4600,200,0.100766
EC2,4600,210,0.120046
EC2,4600,220,0.121476
EC2,4600,230,0.128323
EC2,4600,240,0.175384
EC2,4600,250,0.147869
EC2,4600,260,0.165318
EC2,4600,270,0.188636
EC2,4600,280,0.183819
EC2,4600,290,0.148588
EC2,4600,300,0.149682
EC2,4600,310,0.155803
EC2,4600,320,0.232595
EC2,4600,330,0.160345
EC2,4600,340,0.216046
EC2,4600,350,0.247574
EC2,4600,360,0.199618
EC2,4600,370,0.254104
EC2,4600,380,0.225008
EC2,4600,390,0.265051
EC2,4600,400,0.241232
EC2,4600,410,0.276383
EC2,4600,420,0.287943
EC2,4600,430,0.259458
EC2,4600,440,0.251918
EC2,4600,450,0.297537
EC2,4600,460,0.289659
EC2,4600,470,0.295916
EC2,4600,480,0.336138
EC2,4600,490,0.360355
EC2,4600,500,0.360273
EC2,4600,510,0.335259
EC2,4600,520,0.358029
EC2,4600,530,0.337556
EC2,4600,540,0.318865
EC2,4600,550,0.349231
EC2,4600,560,0.353141
EC2,4600,570,0.406975
EC2,4600,580,0.418189
EC2,4600,590,0.424030
EC2,4600,600,0.457040
EC2,4600,610,0.433748
EC2,4600,620,0.450559
EC2,4600,630,0.523275
EC2,4600,640,0.503804
EC2,4600,650,0.460484
EC2,4600,660,0.511220
EC2,4600,670,0.487973
EC2,4600,680,0.473573
EC2,4600,690,0.479410
EC2,4600,700,0.507822
EC2,4600,710,0.485363
EC2,4600,720,0.512013
EC2,4600,730,0.558024
EC2,4600,740,0.524236
EC2,4600,750,0.528430
EC2,4600,760,0.559718
EC2,4600,770,0.605632
EC2,4600,780,0.578253
EC2,4600,790,0.578172
EC2,4600,800,0.578474
EC2,4600,810,0.584687
EC2,4600,820,0.681622
EC2,4600,830,0.589997
EC2,4600,840,0.650195
EC2,4600,850,0.634465
EC2,4600,860,0.597543
EC2,4600,870,0.673301
EC2,4600,880,0.670873
EC2,4600,890,0.697989
EC2,4600,900,0.652848
EC2,4600,910,0.666231
EC2,4600,920,0.766996
EC2,4600,930,0.742174
EC2,4600,940,0.709678
EC2,4600,950,0.710807
EC2,4600,960,0.796709
EC2,4600,970,0.713552
EC2,4600,980,0.802421
EC2,4600,990,0.769498
Main,4600,10,0.093646
Main,4600,20,0.054496
Main,4600,30,0.062839
Main,4600,40,0.056567
Main,4600,50,0.067722
Main,4600,60,0.066166
Main,4600,70,0.057179
Main,4600,80,0.050878
Main,4600,90,0.079076
Main,4600,100,0.103579
Main,4600,110,0.085512
Main,4600,120,0.070166
Main,4600,130,0.059620
Main,4600,140,0.057869
Main,4600,150,0.085880
Main,4600,160,0.060680
Main,4600,170,0.053871
Main,4600,180,0.064625
Main,4600,190,0.095455
Main,4600,200,0.056223
Main,4600,210,0.052317
Main,4600,220,0.081364
Main,4600,230,0.091809
Main,4600,240,0.057527
Main,4600,250,0.085333
Main,4600,260,0.078139
Main,4600,270,0.098738
Main,4600,280,0.094999
Main,4600,290,0.054247
Main,4600,300,0.084905
Main,4600,310,0.084527
Main,4600,320,0.049145
Main,4600,330,0.055195
Main,4600,340,0.050713
Main,4600,350,0.083423
Main,4600,360,0.065285
Main,4600,370,0.090831
Main,4600,380,0.067876
Main,4600,390,0.053028
Main,4600,400,0.064562
Main,4600,410,0.091404
Main,4600,420,0.064676
Main,4600,430,0.067522
Main,4600,440,0.068892
Main,4600,450,0.071335
Main,4600,460,0.080876
Main,4600,470,0.074866
Main,4600,480,0.056694
Main,4600,490,0.057781
Main,4600,500,0.093173
Main,4600,510,0.055366
Main,4600,520,0.095119
Main,4600,530,0.098011
Main,4600,540,0.071818
Main,4600,550,0.068915
Main,4600,560,0.103493
Main,4600,570,0.068885
Main,4600,580,0.052851
Main,4600,590,0.091940
Main,4600,600,0.074386
Main,4600,610,0.060279
Main,4600,620,0.081796
Main,4600,630,0.063606
Main,4600,640,0.099701
Main,4600,650,0.054042
Main,4600,660,0.060019
Main,4600,670,0.096374
Main,4600,680,0.057763
Main,4600,690,0.078978
Main,4600,700,0.056306
Main,4600,710,0.081899
Main,4600,720,0.083762
Main,4600,730,0.062270
Main,4600,740,0.062437
Main,4600,750,0.078761
Main,4600,760,0.065248
Main,4600,770,0.071705
Main,4600,780,0.072954
Main,4600,790,0.083196
Main,4600,800,0.080755
Main,4600,810,0.053747
Main,4600,820,0.070423
Main,4600,830,0.078501
Main,4600,840,0.059418
Main,4600,850,0.071833
Main,4600,860,0.082953
Main,4600,870,0.053764
Main,4600,880,0.085566
Main,4600,890,0.064466
Main,4600,900,0.103163
Main,4600,910,0.103806
Main,4600,920,0.061185
Main,4600,930,0.066842
Main,4600,940,0.064776
Main,4600,950,0.059386
Main,4600,960,0.075000
Main,4600,970,0.095298
Main,4600,980,0.062889
Main,4600,990,0.103314
EC2,4700,10,0.021027
EC2,4700,20,0.020228
EC2,4700,30,0.038480
EC2,4700,40,0.044029
EC2,4700,50,0.037819
EC2,4700,60,0.046113
EC2,4700,70,0.035008
EC2,4700,80,0.080503
EC2,4700,90,0.049210
EC2,4700,100,0.053576
EC2,4700,110,0.062365
EC2,4700,120,0.065350
EC2,4700,130,0.068184
EC2,4700,140,0.056859
EC2,4700,150,0.071387
EC2,4700,160,0.089371
EC2,4700,170,0.123866
EC2,4700,180,0.086163
EC2,4700,190,0.095673
EC2,4700,200,0.129599
EC2,4700,210,0.121390
EC2,4700,220,0.117003
EC2,4700,230,0.156372
EC2,4700,240,0.151753
EC2,4700,250,0.170278
EC2,4700,260,0.199694
EC2,4700,270,0.219896
EC2,4700,280,0.142495
EC2,4700,290,0.180478
EC2,4700,300,0.162491
EC2,4700,310,0.237192
EC2,4700,320,0.168655
EC2,4700,330,0.192842
EC2,4700,340,0.194314
EC2,4700,350,0.214516
EC2,4700,360,0.278892
EC2,4700,370,0.246828
EC2,4700,380,0.248529
EC2,4700,390,0.274057
EC2,4700,400,0.307665
EC2,4700,410,0.307664
EC2,4700,420,0.265175
EC2,4700,430,0.278859
EC2,4700,440,0.309938
EC2,4700,450,0.314900
EC2,4700,460,0.303178
EC2,4700,470,0.295776
EC2,4700,480,0.361127
EC2,4700,490,0.296592
EC2,4700,500,0.310556
EC2,4700,510,0.399960
EC2,4700,520,0.346508
EC2,4700,530,0.367517
EC2,4700,540,0.390482
EC2,4700,550,0.422922
EC2,4700,560,0.394175
EC2,4700,570,0.376682
EC2,4700,580,0.442158
EC2,4700,590,0.410885
EC2,4700,600,0.359497
EC2,4700,610,0.392512
EC2,4700,620,0.497426
EC2,4700,630,0.424178
EC2,4700,640,0.516855
EC2,4700,650,0.498394
EC2,4700,660,0.487688
EC2,4700,670,0.432472
EC2,4700,680,0.488279
EC2,4700,690,0.559808
EC2,4700,700,0.458879
EC2,4700,710,0.521508
EC2,4700,720,0.520795
EC2,4700,730,0.514414
EC2,4700,740,0.563494
EC2,4700,750,0.570138
EC2,4700,760,0.624697
EC2,4700,770,0.634502
EC2,4700,780,0.552315
EC2,4700,790,0.571161
EC2,4700,800,0.606184
EC2,4700,810,0.594566
EC2,4700,820,0.622419
EC2,4700,830,0.605811
EC2,4700,840,0.649140
EC2,4700,850,0.656525
EC2,4700,860,0.687061
EC2,4700,870,0.648849
EC2,4700,880,0.679394
EC2,4700,890,0.675534
EC2,4700,900,0.770561
EC2,4700,910,0.728379
EC2,4700,920,0.763660
EC2,4700,930,0.785594
EC2,4700,940,0.905342
EC2,4700,950,0.784962
EC2,4700,960,0.714012
EC2,4700,970,0.768093
EC2,4700,980,0.818993
EC2,4700,990,0.897623
Main,4700,10,0.056176
Main,4700,20,0.100532
Main,4700,30,0.070600
Main,4700,40,0.085233
Main,4700,50,0.099512
Main,4700,60,0.067943
Main,4700,70,0.075102
Main,4700,80,0.066169
Main,4700,90,0.084589
Main,4700,100,0.058292
Main,4700,110,0.099566
Main,4700,120,0.076192
Main,4700,130,0.063050
Main,4700,140,0.053584
Main,4700,150,0.097746
Main,4700,160,0.112529
Main,4700,170,0.090287
Main,4700,180,0.061553
Main,4700,190,0.090915
Main,4700,200,0.097233
Main,4700,210,0.096449
Main,4700,220,0.059746
Main,4700,230,0.059765
Main,4700,240,0.065781
Main,4700,250,0.057867
Main,4700,260,0.056520
Main,4700,270,0.063757
Main,4700,280,0.072439
Main,4700,290,0.071506
Main,4700,300,0.065662
Main,4700,310,0.090349
Main,4700,320,0.100763
Main,4700,330,0.074108
Main,4700,340,0.066816
Main,4700,350,0.085757
Main,4700,360,0.057061
Main,4700,370,0.068391
Main,4700,380,0.059585
Main,4700,390,0.056804
Main,4700,400,0.097675
Main,4700,410,0.059419
Main,4700,420,0.068777
Main,4700,430,0.071121
Main,4700,440,0.114665
Main,4700,450,0.058911
Main,4700,460,0.057703
Main,4700,470,0.093835
Main,4700,480,0.051907
Main,4700,490,0.076400
Main,4700,500,0.087942
Main,4700,510,0.056293
Main,4700,520,0.080490
Main,4700,530,0.062873
Main,4700,540,0.086152
Main,4700,550,0.068666
Main,4700,560,0.116824
Main,4700,570,0.053047
Main,4700,580,0.061912
Main,4700,590,0.078531
Main,4700,600,0.064074
Main,4700,610,0.055195
Main,4700,620,0.059234
Main,4700,630,0.091880
Main,4700,640,0.065156
Main,4700,650,0.077055
Main,4700,660,0.064768
Main,4700,670,0.100325
Main,4700,680,0.054802
Main,4700,690,0.065951
Main,4700,700,0.078477
Main,4700,710,0.079294
Main,4700,720,0.094372
Main,4700,730,0.071272
Main,4700,740,0.102278
Main,4700,750,0.062459
Main,4700,760,0.069153
Main,4700,770,0.072658
Main,4700,780,0.063151
Main,4700,790,0.104477
Main,4700,800,0.059265
Main,4700,810,0.079553
Main,4700,820,0.094755
Main,4700,830,0.103511
Main,4700,840,0.096571
Main,4700,850,0.082681
Main,4700,860,0.099442
Main,4700,870,0.110375
Main,4700,880,0.074955
Main,4700,890,0.101614
Main,4700,900,0.092891
Main,4700,910,0.097659
Main,4700,920,0.114542
Main,4700,930,0.063739
Main,4700,940,0.090580
Main,4700,950,0.085365
Main,4700,960,0.099065
Main,4700,970,0.087909
Main,4700,980,0.056282
Main,4700,990,0.089469
EC2,4800,10,0.020233
EC2,4800,20,0.023700
EC2,4800,30,0.040299
EC2,4800,40,0.026826
EC2,4800,50,0.060920
EC2,4800,60,0.027660
EC2,4800,70,0.047708
EC2,4800,80,0.044870
EC2,4800,90,0.045618
EC2,4800,100,0.051540
EC2,4800,110,0.053096
EC2,4800,120,0.055851
EC2,4800,130,0.050235
EC2,4800,140,0.089148
EC2,4800,150,0.069704
EC2,4800,160,0.096223
EC2,4800,170,0.114042
EC2,4800,180,0.097405
EC2,4800,190,0.094490
EC2,4800,200,0.094683
EC2,4800,210,0.134621
EC2,4800,220,0.101165
EC2,4800,230,0.146072
EC2,4800,240,0.156398
EC2,4800,250,0.183671
EC2,4800,260,0.155430
EC2,4800,270,0.139251
EC2,4800,280,0.214795
EC2,4800,290,0.219414
EC2,4800,300,0.198029
EC2,4800,310,0.169080
EC2,4800,320,0.193229
EC2,4800,330,0.214769
EC2,4800,340,0.213341
EC2,4800,350,0.215999
EC2,4800,360,0.241478
EC2,4800,370,0.270159
EC2,4800,380,0.318860
EC2,4800,390,0.267061
EC2,4800,400,0.244117
EC2,4800,410,0.321234
EC2,4800,420,0.286339
EC2,4800,430,0.273497
EC2,4800,440,0.330519
EC2,4800,450,0.356856
EC2,4800,460,0.261638
EC2,4800,470,0.327209
EC2,4800,480,0.345876
EC2,4800,490,0.347910
EC2,4800,500,0.394576
EC2,4800,510,0.384186
EC2,4800,520,0.350612
EC2,4800,530,0.364924
EC2,4800,540,0.380528
EC2,4800,550,0.400724
EC2,4800,560,0.368242
EC2,4800,570,0.411698
EC2,4800,580,0.379297
EC2,4800,590,0.462173
EC2,4800,600,0.483701
EC2,4800,610,0.492822
EC2,4800,620,0.477976
EC2,4800,630,0.453331
EC2,4800,640,0.466486
EC2,4800,650,0.469385
EC2,4800,660,0.485860
EC2,4800,670,0.533444
EC2,4800,680,0.509386
EC2,4800,690,0.617963
EC2,4800,700,0.480879
EC2,4800,710,0.514847
EC2,4800,720,0.536531
EC2,4800,730,0.518745
EC2,4800,740,0.614997
EC2,4800,750,0.567617
EC2,4800,760,0.570996
EC2,4800,770,0.588755
EC2,4800,780,0.559730
EC2,4800,790,0.687656
EC2,4800,800,0.612392
EC2,4800,810,0.651342
EC2,4800,820,0.642816
EC2,4800,830,0.656974
EC2,4800,840,0.743513
EC2,4800,850,0.686080
EC2,4800,860,0.705961
EC2,4800,870,0.693111
EC2,4800,880,0.741213
EC2,4800,890,0.718606
EC2,4800,900,0.752690
EC2,4800,910,0.785646
EC2,4800,920,0.767130
EC2,4800,930,0.723238
EC2,4800,940,0.716084
EC2,4800,950,0.721192
EC2,4800,960,0.860762
EC2,4800,970,0.760165
EC2,4800,980,0.831938
EC2,4800,990,0.782119
Main,4800,10,0.099136
Main,4800,20,0.055403
Main,4800,30,0.057028
Main,4800,40,0.091343
Main,4800,50,0.074918
Main,4800,60,0.070836
Main,4800,70,0.057843
Main,4800,80,0.055639
Main,4800,90,0.094998
Main,4800,100,0.064078
Main,4800,110,0.083149
Main,4800,120,0.056005
Main,4800,130,0.086680
Main,4800,140,0.061368
Main,4800,150,0.054794
Main,4800,160,0.058609
Main,4800,170,0.057360
Main,4800,180,0.072654
Main,4800,190,0.073510
Main,4800,200,0.096829
Main,4800,210,0.062740
Main,4800,220,0.087334
Main,4800,230,0.093285
Main,4800,240,0.068394
Main,4800,250,0.076548
Main,4800,260,0.057215
Main,4800,270,0.076595
Main,4800,280,0.059138
Main,4800,290,0.072878
Main,4800,300,0.063881
Main,4800,310,0.098417
Main,4800,320,0.082666
Main,4800,330,0.056224
Main,4800,340,0.065234
Main,4800,350,0.087621
Main,4800,360,0.083573
Main,4800,370,0.066580
Main,4800,380,0.065153
Main,4800,390,0.070241
Main,4800,400,0.061550
Main,4800,410,0.088494
Main,4800,420,0.062410
Main,4800,430,0.068753
Main,4800,440,0.052259
Main,4800,450,0.106987
Main,4800,460,0.098670
Main,4800,470,0.103090
Main,4800,480,0.067459
Main,4800,490,0.098814
Main,4800,500,0.071308
Main,4800,510,0.078219
Main,4800,520,0.074509
Main,4800,530,0.090109
Main,4800,540,0.075395
Main,4800,550,0.096125
Main,4800,560,0.073598
Main,4800,570,0.100754
Main,4800,580,0.096965
Main,4800,590,0.100529
Main,4800,600,0.088214
Main,4800,610,0.082396
Main,4800,620,0.065195
Main,4800,630,0.057341
Main,4800,640,0.110515
Main,4800,650,0.082902
Main,4800,660,0.060019
Main,4800,670,0.104620
Main,4800,680,0.074452
Main,4800,690,0.054503
Main,4800,700,0.075982
Main,4800,710,0.078081
Main,4800,720,0.056038
Main,4800,730,0.075796
Main,4800,740,0.100190
Main,4800,750,0.099154
Main,4800,760,0.065431
Main,4800,770,0.085025
Main,4800,780,0.104520
Main,4800,790,0.114848
Main,4800,800,0.064822
Main,4800,810,0.053253
Main,4800,820,0.083623
Main,4800,830,0.062387
Main,4800,840,0.087652
Main,4800,850,0.079761
Main,4800,860,0.067759
Main,4800,870,0.099083
Main,4800,880,0.067352
Main,4800,890,0.088782
Main,4800,900,0.076584
Main,4800,910,0.079543
Main,4800,920,0.105812
Main,4800,930,0.073672
Main,4800,940,0.059820
Main,4800,950,0.064618
Main,4800,960,0.086731
Main,4800,970,0.085210
Main,4800,980,0.090278
Main,4800,990,0.062748
EC2,4900,10,0.025129
EC2,4900,20,0.031530
EC2,4900,30,0.029699
EC2,4900,40,0.031869
EC2,4900,50,0.038609
EC2,4900,60,0.037630
EC2,4900,70,0.043985
EC2,4900,80,0.054725
EC2,4900,90,0.049537
EC2,4900,100,0.067272
EC2,4900,110,0.123139
EC2,4900,120,0.059418
EC2,4900,130,0.089210
EC2,4900,140,0.083909
EC2,4900,150,0.093840
EC2,4900,160,0.084319
EC2,4900,170,0.144801
EC2,4900,180,0.104996
EC2,4900,190,0.127671
EC2,4900,200,0.124820
EC2,4900,210,0.161902
EC2,4900,220,0.158453
EC2,4900,230,0.136039
EC2,4900,240,0.162193
EC2,4900,250,0.131040
EC2,4900,260,0.163652
EC2,4900,270,0.153595
EC2,4900,280,0.170242
EC2,4900,290,0.188554
EC2,4900,300,0.220965
EC2,4900,310,0.208532
EC2,4900,320,0.291578
EC2,4900,330,0.226546
EC2,4900,340,0.229601
EC2,4900,350,0.261469
EC2,4900,360,0.207684
EC2,4900,370,0.291898
EC2,4900,380,0.268555
EC2,4900,390,0.308070
EC2,4900,400,0.257453
EC2,4900,410,0.298102
EC2,4900,420,0.326334
EC2,4900,430,0.293885
EC2,4900,440,0.320312
EC2,4900,450,0.351039
EC2,4900,460,0.289547
EC2,4900,470,0.302567
EC2,4900,480,0.299562
EC2,4900,490,0.328934
EC2,4900,500,0.354611
EC2,4900,510,0.412579
EC2,4900,520,0.407259
EC2,4900,530,0.347507
EC2,4900,540,0.402185
EC2,4900,550,0.410189
EC2,4900,560,0.438443
EC2,4900,570,0.438083
EC2,4900,580,0.428396
EC2,4900,590,0.425711
EC2,4900,600,0.436391
EC2,4900,610,0.449994
EC2,4900,620,0.544914
EC2,4900,630,0.513110
EC2,4900,640,0.497611
EC2,4900,650,0.545270
EC2,4900,660,0.601231
EC2,4900,670,0.478028
EC2,4900,680,0.476069
EC2,4900,690,0.506441
EC2,4900,700,0.560734
EC2,4900,710,0.568243
EC2,4900,720,0.581705
EC2,4900,730,0.527186
EC2,4900,740,0.534461
EC2,4900,750,0.554097
EC2,4900,760,0.576142
EC2,4900,770,0.654539
EC2,4900,780,0.621487
EC2,4900,790,0.666768
EC2,4900,800,0.616279
EC2,4900,810,0.649327
EC2,4900,820,0.692285
EC2,4900,830,0.641219
EC2,4900,840,0.706833
EC2,4900,850,0.703875
EC2,4900,860,0.692778
EC2,4900,870,0.722286
EC2,4900,880,0.776856
EC2,4900,890,0.783937
EC2,4900,900,0.789187
EC2,4900,910,0.754351
EC2,4900,920,0.769096
EC2,4900,930,0.870518
EC2,4900,940,0.760404
EC2,4900,950,0.785896
EC2,4900,960,0.776525
EC2,4900,970,0.790397
EC2,4900,980,0.815228
EC2,4900,990,0.855885
Main,4900,10,0.095808
Main,4900,20,0.089066
Main,4900,30,0.056051
Main,4900,40,0.061465
Main,4900,50,0.080581
Main,4900,60,0.086865
Main,4900,70,0.064220
Main,4900,80,0.077281
Main,4900,90,0.068964
Main,4900,100,0.073811
Main,4900,110,0.064003
Main,4900,120,0.060841
Main,4900,130,0.052625
Main,4900,140,0.058647
Main,4900,150,0.052483
Main,4900,160,0.076112
Main,4900,170,0.062419
Main,4900,180,0.082325
Main,4900,190,0.070213
Main,4900,200,0.077673
Main,4900,210,0.063291
Main,4900,220,0.065967
Main,4900,230,0.057241
Main,4900,240,0.067326
Main,4900,250,0.074898
Main,4900,260,0.069412
Main,4900,270,0.068916
Main,4900,280,0.067164
Main,4900,290,0.071582
Main,4900,300,0.070450
Main,4900,310,0.063938
Main,4900,320,0.066519
Main,4900,330,0.066043
Main,4900,340,0.064322
Main,4900,350,0.052656
Main,4900,360,0.067010
Main,4900,370,0.059263
Main,4900,380,0.055236
Main,4900,390,0.098268
Main,4900,400,0.050312
Main,4900,410,0.059305
Main,4900,420,0.078819
Main,4900,430,0.093423
Main,4900,440,0.059031
Main,4900,450,0.054343
Main,4900,460,0.072697
Main,4900,470,0.096694
Main,4900,480,0.058428
Main,4900,490,0.084201
Main,4900,500,0.056728
Main,4900,510,0.076020
Main,4900,520,0.054104
Main,4900,530,0.063731
Main,4900,540,0.105228
Main,4900,550,0.057952
Main,4900,560,0.080909
Main,4900,570,0.053368
Main,4900,580,0.088912
Main,4900,590,0.058765
Main,4900,600,0.062232
Main,4900,610,0.055328
Main,4900,620,0.070683
Main,4900,630,0.067754
Main,4900,640,0.074016
Main,4900,650,0.122208
Main,4900,660,0.057313
Main,4900,670,0.085219
Main,4900,680,0.065368
Main,4900,690,0.065332
Main,4900,700,0.084154
Main,4900,710,0.074941
Main,4900,720,0.059985
Main,4900,730,0.096718
Main,4900,740,0.052976
Main,4900,750,0.084200
Main,4900,760,0.104814
Main,4900,770,0.073256
Main,4900,780,0.058644
Main,4900,790,0.082236
Main,4900,800,0.068053
Main,4900,810,0.097921
Main,4900,820,0.083191
Main,4900,830,0.097050
Main,4900,840,0.083880
Main,4900,850,0.068632
Main,4900,860,0.062098
Main,4900,870,0.112078
Main,4900,880,0.062552
Main,4900,890,0.063205
Main,4900,900,0.068655
Main,4900,910,0.077422
Main,4900,920,0.081368
Main,4900,930,0.099937
Main,4900,940,0.074850
Main,4900,950,0.072887
Main,4900,960,0.068767
Main,4900,970,0.063189
Main,4900,980,0.085987
Main,4900,990,0.060502
EC2,5000,10,0.029748
EC2,5000,20,0.039576
EC2,5000,30,0.024223
EC2,5000,40,0.028503
EC2,5000,50,0.052703
EC2,5000,60,0.047183
EC2,5000,70,0.070974
EC2,5000,80,0.041487
EC2,5000,90,0.066496
EC2,5000,100,0.075211
EC2,5000,110,0.065149
EC2,5000,120,0.054706
EC2,5000,130,0.071311
EC2,5000,140,0.088062
EC2,5000,150,0.078621
EC2,5000,160,0.104536
EC2,5000,170,0.108697
EC2,5000,180,0.091356
EC2,5000,190,0.133720
EC2,5000,200,0.140593
EC2,5000,210,0.130927
EC2,5000,220,0.120553
EC2,5000,230,0.149675
EC2,5000,240,0.153291
EC2,5000,250,0.141882
EC2,5000,260,0.153988
EC2,5000,270,0.190848
EC2,5000,280,0.229607
EC2,5000,290,0.219760
EC2,5000,300,0.215508
EC2,5000,310,0.165943
EC2,5000,320,0.189233
EC2,5000,330,0.268296
EC2,5000,340,0.214229
EC2,5000,350,0.223876
EC2,5000,360,0.234779
EC2,5000,370,0.244079
EC2,5000,380,0.248208
EC2,5000,390,0.324415
